Week,TargetSubnet,TargetIP,Connections,Outbound,Inbound,TotalBytes,SourceIPs,SourcePorts,TargetPorts,Difference,Color
Sept 2020,73,32,228,2136477344,469854598,2606331942,191,141,1,1666622746,Out > In
Sept 2020,73,4,557,1475391268,17365924,1492757192,4,551,2,1458025344,Out > In
Sept 2020,73,42,1,21773877,50970058,72743935,1,1,1,29196181,In > Out
Sept 2020,73,47,3,127015682,711719209,838734891,2,1,3,584703527,In > Out
Sept 2020,73,49,211,2310638,31885400,34196038,184,210,1,29574762,In > Out
Sept 2020,73,56,4,228861896,231355526,460217422,4,3,4,2493630,In > Out
Sept 2020,73,58,1,1205643771,869784639,2075428410,1,1,1,335859132,Out > In
Sept 2020,73,59,1,127169,135963,263132,1,1,1,8794,In > Out
Sept 2020,73,63,234,14631922,24999385,39631307,159,234,1,10367463,In > Out
Sept 2020,73,66,3,466845,85431,552276,3,3,1,381414,Out > In
Sept 2020,73,79,1,880603,20639141,21519744,1,1,1,19758538,In > Out
Sept 2020,73,8,70,39383619,1476569,40860188,53,70,2,37907050,Out > In
Sept 2020,73,9,2,401380,475671,877051,2,2,1,74291,In > Out
Sept 2020,74,117,10,4365027,1738872,6103899,5,8,2,2626155,Out > In
Sept 2020,74,127,1,1890135,3113165,5003300,1,1,1,1223030,In > Out
Sept 2020,74,152,1514,1871729515,565205923,2436935438,196,1380,2,1306523592,Out > In
Sept 2020,74,154,1,113524,41514,155038,1,1,1,72010,Out > In
Sept 2020,74,180,1,133867,141662,275529,1,1,1,7795,In > Out
Sept 2020,74,202,2,10607630,200555025,211162655,2,1,2,189947395,In > Out
Sept 2020,74,219,5,2527647799,1323558369,3851206168,3,2,5,1204089430,Out > In
Sept 2020,74,229,1,49140,57710,106850,1,1,1,8570,In > Out
Sept 2020,74,234,5,1740683,12535609,14276292,2,3,5,10794926,In > Out
Sept 2020,74,237,2,348943081,334404076,683347157,1,2,2,14539005,Out > In
Sept 2020,74,45,1599,3774317001,1052183382,4826500383,235,1459,1,2722133619,Out > In
Sept 2020,74,46,5,528060,1201167,1729227,3,5,1,673107,In > Out
Sept 2020,74,52,1080,1725079132,424095524,2149174656,626,481,1,1300983608,Out > In
Sept 2020,74,61,1,115255,17993,133248,1,1,1,97262,Out > In
Sept 2020,74,93,1,5397327,857652726,863050053,1,1,1,852255399,In > Out
Sept 2020,75,37,66,13003490,4079340,17082830,57,66,1,8924150,Out > In
Sept 2020,77,120,15,25417469,546039,25963508,10,15,2,24871430,Out > In
Sept 2020,77,121,30,2283515,1554476,3837991,1,2,1,729039,Out > In
Sept 2020,77,122,933,1362801567,724592910,2087394477,4,16,1,638208657,Out > In
Sept 2020,77,231,40,7247547,53772079,61019626,31,39,15,46524532,In > Out
Sept 2020,79,10,7,4223166,2280760,6503926,1,7,1,1942406,Out > In
Sept 2020,79,11,7,5908500,182302695,188211195,4,5,7,176394195,In > Out
Sept 2020,79,12,374,1343365465,113117737277,114461102742,9,374,1,111774371812,In > Out
Sept 2020,79,13,5,1535228,353198,1888426,1,5,1,1182030,Out > In
Sept 2020,79,16,2,327456,28153970,28481426,2,2,2,27826514,In > Out
Sept 2020,79,22,9,420087190,8006509,428093699,1,9,1,412080681,Out > In
Sept 2020,79,9,98,19320850,1923807,21244657,55,93,1,17397043,Out > In
Sept 2020,80,9,11,1992399389,113873622,2106273011,1,11,11,1878525767,Out > In
Sept 2020,81,140,164979,202428332620,46664891365,249093223985,2742,21843,1,155763441255,Out > In
Sept 2020,82,134,7,39306138,1082501520,1121807658,4,1,7,1043195382,In > Out
Sept 2020,82,142,1,5016475,151522076,156538551,1,1,1,146505601,In > Out
Sept 2020,82,146,10,870833047,15780506,886613553,2,10,10,855052541,Out > In
Sept 2020,82,167,77,769044339,10072936,779117275,2,77,1,758971403,Out > In
Sept 2020,82,169,1,41604,896293,937897,1,1,1,854689,In > Out
Sept 2020,82,204,9,10145240,4933654,15078894,4,4,1,5211586,Out > In
Sept 2020,82,239,14,18084679,6934392,25019071,3,5,1,11150287,Out > In
Sept 2020,82,54,2,6790646,1264781,8055427,2,2,2,5525865,Out > In
Sept 2020,82,56,12,822979995,1313863832,2136843827,8,4,12,490883837,In > Out
Sept 2020,82,58,39,236495928,125133557,361629485,6,38,1,111362371,Out > In
Sept 2020,83,105,3,165555244,307791615,473346859,2,2,3,142236371,In > Out
Sept 2020,83,130,5,797748,60719,858467,3,5,1,737029,Out > In
Sept 2020,83,142,53,3539406,3995428,7534834,22,53,2,456022,In > Out
Sept 2020,83,150,3,169663791,260271077,429934868,2,2,3,90607286,In > Out
Sept 2020,83,154,2,24477903,59875841,84353744,1,1,2,35397938,In > Out
Sept 2020,83,156,8,772805123,1039288059,1812093182,5,2,8,266482936,In > Out
Sept 2020,83,157,3,39792849,6663305,46456154,3,2,3,33129544,Out > In
Sept 2020,83,158,3,194141917,175749013,369890930,2,1,3,18392904,Out > In
Sept 2020,83,159,3,12376234,88824649,101200883,2,1,3,76448415,In > Out
Sept 2020,84,36,2,2596171,93644791,96240962,2,2,2,91048620,In > Out
Sept 2020,85,107,1,200551216,914553864,1115105080,1,1,1,714002648,In > Out
Sept 2020,85,109,6,67373327,451559085,518932412,4,5,6,384185758,In > Out
Sept 2020,85,110,1,52235419,70664860,122900279,1,1,1,18429441,In > Out
Sept 2020,85,117,2,22224567,57522391,79746958,1,1,2,35297824,In > Out
Sept 2020,85,120,2,79076282,74442974,153519256,2,1,2,4633308,Out > In
Sept 2020,85,121,6,237181876,253088884,490270760,5,2,6,15907008,In > Out
Sept 2020,85,125,5,134099906,175293276,309393182,4,2,5,41193370,In > Out
Sept 2020,85,126,15,5937199959,6571781412,12508981371,10,6,15,634581453,In > Out
Sept 2020,85,130,6,154583430,244411940,398995370,2,1,6,89828510,In > Out
Sept 2020,85,131,1,2504288,51011356,53515644,1,1,1,48507068,In > Out
Sept 2020,85,132,4,26111601,60232751,86344352,2,1,4,34121150,In > Out
Sept 2020,85,133,4,102322672,300698742,403021414,2,3,4,198376070,In > Out
Sept 2020,85,144,2,3440456,67012072,70452528,2,2,2,63571616,In > Out
Sept 2020,85,16,179,84062301036,128909574773,212971875809,48,7,1,44847273737,In > Out
Sept 2020,85,2,32407,33197836937,767047764,33964884701,2559,261,1,32430789173,Out > In
Sept 2020,85,66,1,2501024,28380567,30881591,1,1,1,25879543,In > Out
Sept 2020,86,175,426,29847653175,232791982,30080445157,109,426,1,29614861193,Out > In
Sept 2020,86,66,31654,11367524034,377665426,11745189460,11236,20339,2,10989858608,Out > In
Sept 2020,89,100,1,134884,84112,218996,1,1,1,50772,Out > In
Sept 2020,89,115,1,65520,69310,134830,1,1,1,3790,In > Out
Sept 2020,89,130,1,344879336,1380837775,1725717111,1,1,1,1035958439,In > Out
Sept 2020,89,61,2,228072,1704114,1932186,2,1,2,1476042,In > Out
Sept 2020,89,87,6,8027355,108438951,116466306,4,3,5,100411596,In > Out
Sept 2020,9,53,1,2905813,2755106,5660919,1,1,1,150707,Out > In
Sept 2020,90,12,1,714478,16159167,16873645,1,1,1,15444689,In > Out
Sept 2020,90,215,143,99471068,10270381,109741449,81,19,1,89200687,Out > In
Sept 2020,90,220,1,58164,58608,116772,1,1,1,444,In > Out
Sept 2020,90,235,4620,115734047065,5781737572,121515784637,1504,3091,4,109952309493,Out > In
Sept 2020,90,253,4,29515615,1036074,30551689,4,4,4,28479541,Out > In
Sept 2020,90,26,1,309975,11077,321052,1,1,1,298898,Out > In
Sept 2020,90,38,2,3908617,63258541,67167158,2,1,2,59349924,In > Out
Sept 2020,90,48,4,1162064101,979994201,2142058302,2,2,4,182069900,Out > In
Sept 2020,90,5,11,296303385,360537058,656840443,6,1,11,64233673,In > Out
Sept 2020,91,15,1,18140,20365902,20384042,1,1,1,20347762,In > Out
Sept 2020,91,16,1,584074,8695965,9280039,1,1,1,8111891,In > Out
Sept 2020,91,21,1,4614919,315631,4930550,1,1,1,4299288,Out > In
Sept 2020,91,225,2,366562576,6535919,373098495,1,2,1,360026657,Out > In
Sept 2020,91,226,6,636059820,550252732,1186312552,3,1,6,85807088,Out > In
Sept 2020,91,227,3,344427,2464868,2809295,1,3,1,2120441,In > Out
Sept 2020,91,228,4,155810296,2692203,158502499,2,4,1,153118093,Out > In
Sept 2020,91,239,8132,67863622540,2309244481,70172867021,1656,7414,3,65554378059,Out > In
Sept 2020,91,5,5,149122084,389543738,538665822,2,4,5,240421654,In > Out
Sept 2020,91,58,21,13058091338,280544693,13338636031,2,21,20,12777546645,Out > In
Sept 2020,91,64,2,43854527,373682636,417537163,1,1,2,329828109,In > Out
Sept 2020,92,227,1,3643698,46452,3690150,1,1,1,3597246,Out > In
Sept 2020,92,228,31751,34227227312,740246907,34967474219,2373,211,1,33486980405,Out > In
Sept 2020,94,21,5,664419,29296,693715,3,5,1,635123,Out > In
Sept 2020,94,22,2592,8918621782,601747684,9520369466,510,2268,28,8316874098,Out > In
Sept 2020,94,29,255,52104872444,14283644359,66388516803,83,72,179,37821228085,Out > In
Sept 2020,94,30,23,18191409,15706838,33898247,2,1,23,2484571,Out > In
Sept 2020,94,51,14,13577071,293692,13870763,1,14,14,13283379,Out > In
Sept 2020,96,1,4116,4910631579,141850316,5052481895,1651,3831,2,4768781263,Out > In
Sept 2020,96,10,438,560482202,37425951,597908153,52,433,3,523056251,Out > In
Sept 2020,96,119,3,729575,22622,752197,3,3,1,706953,Out > In
Sept 2020,96,124,2,124694,123820,248514,1,2,1,874,Out > In
Sept 2020,96,125,2682516,2466009799753,172050908400,2638060708153,210523,64588,2,2293958891353,Out > In
Sept 2020,96,135,2,112297,112048,224345,1,2,1,249,Out > In
Sept 2020,96,136,308,2098260289,62500784,2160761073,50,307,2,2035759505,Out > In
Sept 2020,96,141,1,74057,75788,149845,1,1,1,1731,In > Out
Sept 2020,96,142,8,724203,303595,1027798,3,8,2,420608,Out > In
Sept 2020,96,143,2,121189,121372,242561,1,2,1,183,In > Out
Sept 2020,96,144,681798,267175365157,11873316007,279048681164,81840,61346,2,255302049150,Out > In
Sept 2020,96,145,3,241695,241872,483567,1,3,1,177,In > Out
Sept 2020,96,148,43,41467122,1828118,43295240,6,43,2,39639004,Out > In
Sept 2020,96,149,551,187502820,29875419,217378239,256,545,2,157627401,Out > In
Sept 2020,96,150,7,4887175,277634,5164809,2,7,2,4609541,Out > In
Sept 2020,96,151,5,368592,369304,737896,1,5,1,712,In > Out
Sept 2020,96,152,61,6985559,568867,7554426,42,61,2,6416692,Out > In
Sept 2020,96,153,4,329124,328980,658104,1,4,1,144,Out > In
Sept 2020,96,162,6,397417,456817,854234,2,6,1,59400,In > Out
Sept 2020,96,163,3,183143,187328,370471,1,3,1,4185,In > Out
Sept 2020,96,17,1,3162,323993,327155,1,1,1,320831,In > Out
Sept 2020,96,181,3,184131,184572,368703,1,3,1,441,In > Out
Sept 2020,96,182,1408,398480943,167626675,566107618,117,1348,2,230854268,Out > In
Sept 2020,96,183,3043,2224581784,99541548,2324123332,838,2922,2,2125040236,Out > In
Sept 2020,96,190,1467,9813867513,3051783488,12865651001,154,1415,2,6762084025,Out > In
Sept 2020,96,192,82503,58464109948,26524253960,84988363908,155,23789,2,31939855988,Out > In
Sept 2020,96,193,4,266071,264560,530631,1,4,1,1511,Out > In
Sept 2020,96,194,3,614507,144108,758615,2,3,2,470399,Out > In
Sept 2020,96,195,2,2983451,117367,3100818,2,2,2,2866084,Out > In
Sept 2020,96,23,2,382020,8696,390716,2,2,1,373324,Out > In
Sept 2020,96,24,90,345432698,4554661,349987359,30,90,2,340878037,Out > In
Sept 2020,96,25,23030,3921018971,171453742,4092472713,11457,16561,2,3749565229,Out > In
Sept 2020,96,26,4954,2662343253,51239983,2713583236,1524,4633,2,2611103270,Out > In
Sept 2020,96,29,5,364944,376755,741699,2,5,1,11811,In > Out
Sept 2020,96,30,750,659378942,93868324,753247266,73,743,2,565510618,Out > In
Sept 2020,96,31,1053,84358655,70769531,155128186,863,1039,2,13589124,Out > In
Sept 2020,96,32,3,220307,220064,440371,1,3,1,243,Out > In
Sept 2020,96,33,211,86082119,8262038,94344157,15,210,2,77820081,Out > In
Sept 2020,96,34,502,198613828,27799867,226413695,10,500,2,170813961,Out > In
Sept 2020,96,39,3125,1797562438,168804204,1966366642,494,2826,2,1628758234,Out > In
Sept 2020,96,41,2674,656117141,19039358,675156499,382,2577,2,637077783,Out > In
Sept 2020,96,44,1,83425,83692,167117,1,1,1,267,In > Out
Sept 2020,96,45,2,110063,113072,223135,1,2,1,3009,In > Out
Sept 2020,96,51,247362,50075278656,5236342247,55311620903,43586,42959,2,44838936409,Out > In
Sept 2020,96,53,19,3750112,277251,4027363,9,19,2,3472861,Out > In
Sept 2020,96,58,237,164928146,18866869,183795015,12,237,2,146061277,Out > In
Sept 2020,96,60,189,5527978845,1059824275,6587803120,88,188,3,4468154570,Out > In
Sept 2020,96,61,4,2303513,27144,2330657,3,4,2,2276369,Out > In
Sept 2020,96,62,696,244053521,22989010,267042531,111,684,2,221064511,Out > In
Sept 2020,96,63,2,132804,134608,267412,1,2,1,1804,In > Out
Sept 2020,96,73,3,261826,262092,523918,1,3,1,266,In > Out
Sept 2020,96,74,7,463793,469912,933705,1,7,1,6119,In > Out
Sept 2020,96,78,330,734700020,116716547,851416567,19,329,3,617983473,Out > In
Sept 2020,96,79,4,332055,331872,663927,1,4,1,183,Out > In
Sept 2020,96,80,5,366820,367408,734228,1,5,1,588,In > Out
Sept 2020,96,81,17628,15193460956,3632459718,18825920674,1742,11623,2,11561001238,Out > In
Sept 2020,96,82,2,165966,165964,331930,1,2,1,2,Out > In
Sept 2020,96,85,6796,1865118960,1545841030,3410959990,347,5513,2,319277930,Out > In
Sept 2020,96,86,163,62863881,13123977,75987858,24,163,2,49739904,Out > In
Sept 2020,96,88,624,418647577,8621499,427269076,413,620,1,410026078,Out > In
Sept 2020,96,92,3,212530,213020,425550,1,3,1,490,In > Out
Sept 2020,96,94,6,731657,210192,941849,4,6,2,521465,Out > In
Sept 2020,96,95,40070,11714764130,1362250029,13077014159,861,17503,1,10352514101,Out > In
Sept 2020,96,96,80298,25819586921,1546633545,27366220466,4486,23845,2,24272953376,Out > In
Sept 2020,96,97,5,1609959,217455,1827414,2,5,2,1392504,Out > In
Sept 2020,96,98,1,54808,55048,109856,1,1,1,240,In > Out
Sept 2020,98,101,1,3200885,3062481,6263366,1,1,1,138404,Out > In
Sept 2020,98,102,1,13586373,5453183,19039556,1,1,1,8133190,Out > In
Sept 2020,98,104,3,1531906,20728236,22260142,2,1,3,19196330,In > Out
Sept 2020,98,108,1,1342941,14825538,16168479,1,1,1,13482597,In > Out
Sept 2020,98,11,24,825149537,685388099,1510537636,19,21,19,139761438,Out > In
Sept 2020,98,120,1,2690616,2956707,5647323,1,1,1,266091,In > Out
Sept 2020,98,123,2,21655871,39772696,61428567,1,1,2,18116825,In > Out
Sept 2020,98,126,2,1081980573,738740118,1820720691,2,2,1,343240455,Out > In
Sept 2020,98,128,1,99262087,57058316,156320403,1,1,1,42203771,Out > In
Sept 2020,98,134,2,44111081,36690732,80801813,1,2,2,7420349,Out > In
Sept 2020,98,135,8,2139168446,914119997,3053288443,5,6,1,1225048449,Out > In
Sept 2020,98,137,36,569616200,562564485,1132180685,15,16,2,7051715,Out > In
Sept 2020,98,139,3,14521726,123238374,137760100,3,3,3,108716648,In > Out
Sept 2020,98,141,2,2957242313,2681375461,5638617774,2,2,2,275866852,Out > In
Sept 2020,98,156,5,169584,5799296,5968880,5,5,1,5629712,In > Out
Sept 2020,98,157,2,885754,1084779,1970533,1,2,2,199025,In > Out
Sept 2020,98,162,2,24202573,47704700,71907273,2,1,1,23502127,In > Out
Sept 2020,98,163,1,17094785,26201519,43296304,1,1,1,9106734,In > Out
Sept 2020,98,168,4,227850128,369213202,597063330,4,3,2,141363074,In > Out
Sept 2020,98,170,2,6785060,92874948,99660008,2,2,2,86089888,In > Out
Sept 2020,98,171,1,42710979,44222833,86933812,1,1,1,1511854,In > Out
Sept 2020,98,177,1,301758071,880668994,1182427065,1,1,1,578910923,In > Out
Sept 2020,98,180,4,308147842,240261110,548408952,4,4,4,67886732,Out > In
Sept 2020,98,181,1,11440,137663,149103,1,1,1,126223,In > Out
Sept 2020,98,184,10,6102837,105073946,111176783,5,2,10,98971109,In > Out
Sept 2020,98,186,1,1353999139,1011565271,2365564410,1,1,1,342433868,Out > In
Sept 2020,98,188,1,51388,331338,382726,1,1,1,279950,In > Out
Sept 2020,98,194,1,70537,186529,257066,1,1,1,115992,In > Out
Sept 2020,98,196,1,3755309,81413564,85168873,1,1,1,77658255,In > Out
Sept 2020,98,200,1,333674812,731242156,1064916968,1,1,1,397567344,In > Out
Sept 2020,98,206,2,500078,71208043,71708121,1,1,2,70707965,In > Out
Sept 2020,98,208,9,3211627917,3158628407,6370256324,6,5,6,52999510,Out > In
Sept 2020,98,210,1,1862493,2816836,4679329,1,1,1,954343,In > Out
Sept 2020,98,212,4,1687040,7741900,9428940,4,1,4,6054860,In > Out
Sept 2020,98,216,2,797212,800272,1597484,1,1,1,3060,In > Out
Sept 2020,98,219,7,1180496947,1114282049,2294778996,2,7,7,66214898,Out > In
Sept 2020,98,22,5,6899577,683234398,690133975,4,1,5,676334821,In > Out
Sept 2020,98,220,3,1567717,89077441,90645158,1,1,3,87509724,In > Out
Sept 2020,98,221,1,305784,355944,661728,1,1,1,50160,In > Out
Sept 2020,98,222,3,205615,355037,560652,3,1,3,149422,In > Out
Sept 2020,98,223,3,801088913,849468886,1650557799,2,3,2,48379973,In > Out
Sept 2020,98,26,3,18655095,31433854,50088949,2,2,3,12778759,In > Out
Sept 2020,98,27,8,125445208,295596787,421041995,3,2,8,170151579,In > Out
Sept 2020,98,29,9,866851497,1594302840,2461154337,6,3,9,727451343,In > Out
Sept 2020,98,30,1,7506957,8980641,16487598,1,1,1,1473684,In > Out
Sept 2020,98,37,1,37154,295902,333056,1,1,1,258748,In > Out
Sept 2020,98,43,1,2840593,21753273,24593866,1,1,1,18912680,In > Out
Sept 2020,98,44,3,697234832,1001434395,1698669227,1,3,3,304199563,In > Out
Sept 2020,98,46,5,352786693,5562071562,5914858255,5,5,5,5209284869,In > Out
Sept 2020,98,56,4,12545979,234517659,247063638,2,1,4,221971680,In > Out
Sept 2020,98,57,5,346934008,558532237,905466245,5,4,4,211598229,In > Out
Sept 2020,98,59,1,565518860,530238198,1095757058,1,1,1,35280662,Out > In
Sept 2020,98,61,2,1241490222,1968359185,3209849407,2,2,1,726868963,In > Out
Sept 2020,98,68,1,105687,83648,189335,1,1,1,22039,Out > In
Sept 2020,98,70,2,290293,548300,838593,2,2,2,258007,In > Out
Sept 2020,98,77,3,131250418,553023719,684274137,2,2,3,421773301,In > Out
Sept 2020,98,83,1,61507,58003354,58064861,1,1,1,57941847,In > Out
Sept 2020,98,86,1,569475,1240518,1809993,1,1,1,671043,In > Out
Sept 2020,98,90,4,1197795785,1145859930,2343655715,3,3,3,51935855,Out > In
Sept 2020,98,98,1,179629560,167076160,346705720,1,1,1,12553400,Out > In
Sept 2020,98,99,2,129600277,119584679,249184956,2,2,2,10015598,Out > In
Sept 2020,99,100,1,442777,226965,669742,1,1,1,215812,Out > In
Sept 2020,99,121,14,867951949,64442633,932394582,2,14,1,803509316,Out > In
Sept 2020,99,130,6,192799900,52125301,244925201,1,1,1,140674599,Out > In
Sept 2020,99,131,2,9765536,2263064,12028600,1,2,1,7502472,Out > In
Sept 2020,99,162,225,491291373,169920140,661211513,48,223,3,321371233,Out > In
Sept 2020,99,168,10,148230208,21696111,169926319,1,10,10,126534097,Out > In
Sept 2020,99,185,11,18332687,11571776,29904463,1,11,1,6760911,Out > In
Sept 2020,99,50,6,57500390,94586001,152086391,1,6,1,37085611,In > Out
Sept 2021,1,21,5,393954,403465,797419,3,4,1,9511,In > Out
Sept 2021,101,160,217,1893347136,59931943,1953279079,182,205,3,1833415193,Out > In
Sept 2021,101,177,8,231706406,48103185,279809591,8,3,8,183603221,Out > In
Sept 2021,101,28,1,6374524,668903,7043427,1,1,1,5705621,Out > In
Sept 2021,101,69,157,1089629461,8012383,1097641844,71,157,1,1081617078,Out > In
Sept 2021,101,89,1,13836659,14002691,27839350,1,1,1,166032,In > Out
Sept 2021,102,80,2,194652,116594,311246,2,2,1,78058,Out > In
Sept 2021,103,237,3,80176386,162779447,242955833,1,1,3,82603061,In > Out
Sept 2021,103,247,3,2525166,73746057,76271223,1,1,3,71220891,In > Out
Sept 2021,104,109,1,30697420,187191,30884611,1,1,1,30510229,Out > In
Sept 2021,104,135,5,3235504908,38885299,3274390207,2,5,5,3196619609,Out > In
Sept 2021,104,138,1,407620,18891,426511,1,1,1,388729,Out > In
Sept 2021,104,141,1,57183,52912,110095,1,1,1,4271,Out > In
Sept 2021,104,142,1,1108730363,15213772,1123944135,1,1,1,1093516591,Out > In
Sept 2021,104,150,3,1712722,347604,2060326,1,3,1,1365118,Out > In
Sept 2021,104,158,1,94276,6822520,6916796,1,1,1,6728244,In > Out
Sept 2021,104,179,1,353960,683724,1037684,1,1,1,329764,In > Out
Sept 2021,104,221,5,1593112,52946,1646058,3,5,1,1540166,Out > In
Sept 2021,104,248,10,31620816,305744311,337365127,5,4,10,274123495,In > Out
Sept 2021,104,57,3,403528164,36790011,440318175,1,3,1,366738153,Out > In
Sept 2021,104,96,5,62505941,467707747,530213688,3,3,5,405201806,In > Out
Sept 2021,108,3,1,64300,62980,127280,1,1,1,1320,Out > In
Sept 2021,111,5,228,140212941,131198743,271411684,34,89,25,9014198,Out > In
Sept 2021,112,10,1,73880,82624,156504,1,1,1,8744,In > Out
Sept 2021,112,100,1,554677142,570678738,1125355880,1,1,1,16001596,In > Out
Sept 2021,112,104,7,108809210,300251846,409061056,5,4,7,191442636,In > Out
Sept 2021,112,105,1,99232,95952,195184,1,1,1,3280,Out > In
Sept 2021,112,107,1,17612579,53230263,70842842,1,1,1,35617684,In > Out
Sept 2021,112,109,10,3508622156,3067812501,6576434657,5,5,8,440809655,Out > In
Sept 2021,112,114,2,427800162,441622687,869422849,2,1,1,13822525,In > Out
Sept 2021,112,115,1,2548626,49671865,52220491,1,1,1,47123239,In > Out
Sept 2021,112,117,1,224187566,228562658,452750224,1,1,1,4375092,In > Out
Sept 2021,112,119,2,4415620,58089258,62504878,1,1,2,53673638,In > Out
Sept 2021,112,123,2,260171576,159120534,419292110,1,2,2,101051042,Out > In
Sept 2021,112,125,5,41861565,231032467,272894032,4,4,4,189170902,In > Out
Sept 2021,112,126,1,85668,162227,247895,1,1,1,76559,In > Out
Sept 2021,112,127,3,69439795,63250649,132690444,3,3,3,6189146,Out > In
Sept 2021,112,128,2,1237480106,2035292858,3272772964,2,2,2,797812752,In > Out
Sept 2021,112,129,1,4661249,3484741,8145990,1,1,1,1176508,Out > In
